Iteration	Avg_Total_Reward	Avg_Reward_User_0	Avg_Reward_User_1	Avg_Reward_User_2	Avg_Reward_User_3	Avg_Reward_User_4	Avg_Reward_User_5	Avg_Reward_User_6	Avg_Reward_User_7	Packet_Loss_Ratio_User_0	Packet_Loss_Ratio_User_1	Packet_Loss_Ratio_User_2	Packet_Loss_Ratio_User_3	Packet_Loss_Ratio_User_4	Packet_Loss_Ratio_User_5	Packet_Loss_Ratio_User_6	Packet_Loss_Ratio_User_7	Avg_Loss_User_0	Avg_Loss_User_1	Avg_Loss_User_2	Avg_Loss_User_3	Avg_Loss_User_4	Avg_Loss_User_5	Avg_Loss_User_6	Avg_Loss_User_7
189000	11.2106	1.3990	1.4017	1.3960	1.4010	1.4023	1.4079	1.4083	1.3945	0.5361	0.5340	0.5372	0.5342	0.5336	0.5311	0.5296	0.5365	1.658693	1.675006	1.668642	1.670299	1.678568	1.694540	1.704069	1.672770
190000	11.2091	1.3990	1.4004	1.3957	1.4009	1.4023	1.4082	1.4083	1.3944	0.5361	0.5345	0.5373	0.5344	0.5337	0.5311	0.5296	0.5365	1.657583	1.674193	1.667272	1.669597	1.677913	1.694067	1.703511	1.672759
191000	11.2098	1.3989	1.4005	1.3958	1.4011	1.4024	1.4084	1.4083	1.3946	0.5361	0.5344	0.5373	0.5344	0.5336	0.5310	0.5296	0.5365	1.662788	1.680171	1.672638	1.675089	1.682853	1.699332	1.708661	1.678379
192000	11.2093	1.3988	1.4000	1.3956	1.4014	1.4023	1.4083	1.4083	1.3946	0.5361	0.5347	0.5374	0.5343	0.5336	0.5310	0.5296	0.5365	1.663167	1.680730	1.673132	1.675685	1.683261	1.700447	1.709322	1.679473
193000	11.2061	1.3988	1.3980	1.3949	1.4013	1.4023	1.4084	1.4079	1.3944	0.5361	0.5355	0.5376	0.5342	0.5336	0.5309	0.5296	0.5366	1.663197	1.680267	1.672842	1.675721	1.682886	1.701025	1.709440	1.679986
194000	11.2059	1.3991	1.3978	1.3944	1.4014	1.4024	1.4082	1.4082	1.3944	0.5361	0.5356	0.5379	0.5342	0.5336	0.5310	0.5296	0.5365	1.663045	1.679652	1.672256	1.675542	1.682366	1.701365	1.709575	1.680230
195000	11.2053	1.3994	1.3971	1.3945	1.4010	1.4022	1.4083	1.4084	1.3944	0.5360	0.5359	0.5379	0.5343	0.5337	0.5310	0.5295	0.5366	1.662742	1.678817	1.671701	1.675350	1.681598	1.701371	1.709523	1.680430
196000	11.2040	1.3993	1.3961	1.3943	1.4008	1.4021	1.4083	1.4085	1.3946	0.5360	0.5364	0.5380	0.5344	0.5337	0.5311	0.5295	0.5366	1.662474	1.677871	1.670998	1.675086	1.680744	1.701229	1.709486	1.680459
197000	11.2036	1.3993	1.3957	1.3940	1.4008	1.4024	1.4085	1.4081	1.3947	0.5360	0.5367	0.5381	0.5344	0.5336	0.5310	0.5296	0.5366	1.662069	1.676930	1.670147	1.674504	1.679690	1.700859	1.709374	1.680186
198000	11.2033	1.3994	1.3953	1.3937	1.4008	1.4025	1.4085	1.4080	1.3950	0.5360	0.5368	0.5382	0.5344	0.5336	0.5310	0.5296	0.5366	1.661600	1.676015	1.669215	1.673978	1.678475	1.700283	1.709114	1.679803
199000	11.2034	1.3996	1.3952	1.3934	1.4007	1.4028	1.4086	1.4079	1.3952	0.5359	0.5369	0.5383	0.5345	0.5335	0.5309	0.5296	0.5365	1.661128	1.675168	1.668281	1.673605	1.677453	1.699708	1.708872	1.679489
200000	11.2020	1.3995	1.3946	1.3925	1.4006	1.4027	1.4087	1.4078	1.3955	0.5360	0.5372	0.5387	0.5345	0.5335	0.5309	0.5296	0.5364	1.660817	1.674453	1.667397	1.673320	1.676454	1.699089	1.708646	1.679289
201000	11.2026	1.3996	1.3948	1.3925	1.4005	1.4030	1.4088	1.4077	1.3955	0.5359	0.5371	0.5386	0.5345	0.5334	0.5309	0.5297	0.5364	1.665015	1.679582	1.672092	1.678245	1.680882	1.703915	1.712841	1.683928
202000	11.2020	1.3996	1.3945	1.3923	1.4004	1.4031	1.4088	1.4077	1.3956	0.5360	0.5372	0.5386	0.5345	0.5334	0.5309	0.5296	0.5363	1.665660	1.680428	1.672415	1.679681	1.681587	1.704436	1.713707	1.684887
203000	11.2019	1.3998	1.3944	1.3923	1.4004	1.4032	1.4086	1.4075	1.3957	0.5359	0.5372	0.5386	0.5345	0.5333	0.5309	0.5297	0.5363	1.665701	1.680489	1.671920	1.680362	1.681785	1.704383	1.714105	1.685304
204000	11.2015	1.3999	1.3942	1.3920	1.4001	1.4032	1.4087	1.4076	1.3959	0.5358	0.5374	0.5387	0.5347	0.5333	0.5308	0.5298	0.5362	1.665412	1.680214	1.671136	1.680757	1.681877	1.703950	1.714238	1.685524
205000	11.2010	1.4000	1.3941	1.3916	1.3999	1.4031	1.4088	1.4076	1.3960	0.5358	0.5375	0.5388	0.5347	0.5334	0.5308	0.5298	0.5362	1.664918	1.679757	1.670230	1.680980	1.681848	1.703434	1.714147	1.685589
206000	11.2009	1.4004	1.3939	1.3911	1.3998	1.4030	1.4088	1.4077	1.3962	0.5356	0.5375	0.5389	0.5348	0.5334	0.5307	0.5297	0.5361	1.664397	1.679187	1.669199	1.681240	1.681748	1.702981	1.713939	1.685424
207000	11.1999	1.4002	1.3936	1.3907	1.3996	1.4030	1.4087	1.4080	1.3961	0.5357	0.5377	0.5391	0.5348	0.5335	0.5307	0.5297	0.5362	1.663742	1.678556	1.668120	1.681474	1.681642	1.702380	1.713664	1.685043
208000	11.1992	1.4002	1.3932	1.3903	1.3995	1.4030	1.4089	1.4078	1.3962	0.5357	0.5378	0.5393	0.5349	0.5335	0.5307	0.5297	0.5362	1.663099	1.677774	1.667056	1.681741	1.681617	1.701847	1.713416	1.684770
209000	11.1980	1.4000	1.3928	1.3897	1.3992	1.4031	1.4092	1.4078	1.3962	0.5357	0.5380	0.5394	0.5349	0.5335	0.5307	0.5297	0.5362	1.662350	1.676973	1.666024	1.681921	1.681520	1.701330	1.713180	1.684530
210000	11.1971	1.3999	1.3927	1.3894	1.3991	1.4028	1.4092	1.4078	1.3961	0.5357	0.5381	0.5396	0.5349	0.5335	0.5307	0.5296	0.5363	1.661635	1.676143	1.664925	1.682043	1.681138	1.700807	1.712870	1.684262
211000	11.1975	1.3999	1.3927	1.3898	1.3990	1.4028	1.4091	1.4079	1.3963	0.5357	0.5380	0.5395	0.5350	0.5335	0.5308	0.5296	0.5362	1.666255	1.681468	1.669830	1.686984	1.685541	1.705539	1.717571	1.689186
212000	11.1976	1.4000	1.3928	1.3898	1.3989	1.4029	1.4091	1.4080	1.3962	0.5357	0.5380	0.5395	0.5350	0.5334	0.5309	0.5296	0.5363	1.666614	1.682468	1.670240	1.688245	1.685911	1.706145	1.718438	1.690440
213000	11.1988	1.4000	1.3929	1.3901	1.3992	1.4030	1.4093	1.4079	1.3964	0.5356	0.5380	0.5394	0.5348	0.5334	0.5309	0.5296	0.5362	1.666234	1.682553	1.669985	1.688707	1.685434	1.706056	1.718691	1.691053
214000	11.1997	1.3999	1.3929	1.3903	1.3995	1.4033	1.4094	1.4079	1.3966	0.5356	0.5380	0.5394	0.5348	0.5334	0.5308	0.5296	0.5362	1.665557	1.682257	1.669404	1.688731	1.684755	1.705579	1.718556	1.691370
215000	11.1999	1.3998	1.3927	1.3905	1.3996	1.4032	1.4095	1.4080	1.3966	0.5357	0.5381	0.5393	0.5346	0.5334	0.5308	0.5295	0.5362	1.665002	1.681748	1.668827	1.688657	1.684086	1.705010	1.718302	1.691443
216000	11.2003	1.3998	1.3927	1.3904	1.3997	1.4034	1.4095	1.4081	1.3968	0.5357	0.5382	0.5394	0.5347	0.5333	0.5307	0.5295	0.5362	1.664412	1.681132	1.668181	1.688701	1.683504	1.704347	1.717871	1.691424
217000	11.2006	1.3998	1.3926	1.3904	1.3999	1.4035	1.4095	1.4079	1.3970	0.5356	0.5382	0.5393	0.5346	0.5332	0.5307	0.5296	0.5362	1.663769	1.680381	1.667410	1.688491	1.682713	1.703516	1.717287	1.691369
218000	11.2001	1.3998	1.3924	1.3903	1.3996	1.4037	1.4093	1.4079	1.3971	0.5356	0.5383	0.5394	0.5348	0.5331	0.5307	0.5296	0.5361	1.663002	1.679633	1.666498	1.688344	1.681807	1.702641	1.716657	1.691263
219000	11.1985	1.3998	1.3921	1.3900	1.3992	1.4036	1.4092	1.4077	1.3970	0.5357	0.5385	0.5395	0.5349	0.5332	0.5308	0.5297	0.5361	1.662241	1.678889	1.665602	1.688173	1.680914	1.701804	1.716043	1.691144
220000	11.1971	1.3996	1.3918	1.3898	1.3988	1.4034	1.4093	1.4078	1.3967	0.5357	0.5387	0.5396	0.5351	0.5333	0.5308	0.5297	0.5362	1.661454	1.678239	1.664657	1.688040	1.680022	1.700942	1.715435	1.690957
221000	11.1977	1.3996	1.3916	1.3899	1.3990	1.4033	1.4094	1.4080	1.3968	0.5357	0.5387	0.5395	0.5350	0.5333	0.5308	0.5296	0.5362	1.666197	1.683357	1.669603	1.692947	1.684653	1.705563	1.719934	1.695731
222000	11.1988	1.3997	1.3917	1.3902	1.3992	1.4034	1.4096	1.4079	1.3970	0.5357	0.5387	0.5395	0.5350	0.5332	0.5307	0.5297	0.5361	1.667119	1.684369	1.669978	1.694328	1.684959	1.706004	1.720571	1.696574
223000	11.1988	1.3997	1.3918	1.3903	1.3992	1.4034	1.4093	1.4079	1.3972	0.5357	0.5387	0.5394	0.5350	0.5332	0.5308	0.5297	0.5360	1.667376	1.684552	1.669765	1.695097	1.684767	1.705970	1.720848	1.696821
224000	11.1984	1.3996	1.3917	1.3903	1.3993	1.4033	1.4091	1.4078	1.3973	0.5357	0.5388	0.5395	0.5350	0.5333	0.5309	0.5298	0.5360	1.667195	1.684325	1.669115	1.695428	1.684245	1.705555	1.720742	1.696698
225000	11.1977	1.3992	1.3912	1.3904	1.3993	1.4032	1.4091	1.4080	1.3974	0.5357	0.5390	0.5394	0.5349	0.5333	0.5309	0.5297	0.5360	1.666810	1.683933	1.668231	1.695646	1.683598	1.705143	1.720416	1.696404
226000	11.1969	1.3993	1.3909	1.3902	1.3989	1.4032	1.4090	1.4079	1.3975	0.5356	0.5391	0.5395	0.5351	0.5332	0.5309	0.5298	0.5359	1.666368	1.683438	1.667311	1.695624	1.682872	1.704648	1.720086	1.696074
227000	11.1961	1.3991	1.3906	1.3900	1.3990	1.4033	1.4090	1.4078	1.3974	0.5356	0.5394	0.5396	0.5350	0.5331	0.5309	0.5299	0.5359	1.665816	1.682998	1.666291	1.695502	1.682008	1.704027	1.719598	1.695664
228000	11.1943	1.3991	1.3900	1.3897	1.3983	1.4034	1.4089	1.4076	1.3973	0.5356	0.5396	0.5397	0.5353	0.5331	0.5308	0.5300	0.5360	1.665075	1.682448	1.665075	1.695274	1.681056	1.703269	1.719006	1.695139
229000	11.1920	1.3988	1.3893	1.3895	1.3976	1.4033	1.4087	1.4074	1.3974	0.5357	0.5399	0.5397	0.5356	0.5331	0.5309	0.5300	0.5359	1.664239	1.681890	1.663892	1.695012	1.680072	1.702388	1.718349	1.694624
230000	11.1896	1.3988	1.3882	1.3889	1.3973	1.4033	1.4085	1.4073	1.3973	0.5357	0.5405	0.5399	0.5357	0.5331	0.5310	0.5300	0.5360	1.663486	1.681336	1.662728	1.694745	1.679172	1.701615	1.717746	1.694103
231000	11.1900	1.3990	1.3881	1.3892	1.3972	1.4034	1.4085	1.4073	1.3973	0.5356	0.5405	0.5399	0.5356	0.5331	0.5309	0.5300	0.5360	1.667717	1.685631	1.667190	1.699524	1.683410	1.705764	1.722142	1.698429
232000	11.1888	1.3990	1.3874	1.3888	1.3975	1.4035	1.4084	1.4071	1.3972	0.5356	0.5409	0.5400	0.5356	0.5330	0.5310	0.5301	0.5360	1.668335	1.686437	1.667899	1.701035	1.683829	1.706532	1.723098	1.699689
233000	11.1859	1.3989	1.3851	1.3883	1.3970	1.4037	1.4084	1.4071	1.3972	0.5356	0.5420	0.5401	0.5357	0.5329	0.5310	0.5301	0.5360	1.668571	1.686898	1.668470	1.702093	1.683708	1.707058	1.723877	1.701016
234000	11.1829	1.3991	1.3830	1.3876	1.3969	1.4036	1.4084	1.4071	1.3972	0.5356	0.5430	0.5404	0.5357	0.5330	0.5309	0.5301	0.5360	1.668797	1.687473	1.669283	1.703018	1.683438	1.707761	1.725064	1.702766
235000	11.1825	1.3991	1.3828	1.3876	1.3970	1.4036	1.4083	1.4070	1.3972	0.5356	0.5431	0.5404	0.5356	0.5331	0.5309	0.5301	0.5360	1.668864	1.687875	1.670056	1.703763	1.682980	1.708200	1.725990	1.704246
